accession_number,ddc_number,book,subject_code,author,book_category,book_publisher,book_pages,book_year,book_binding,book_source,price,book_volume,quantity,classesID,book_remarks,rack
3750,155 SIG,Life Span Human Development,PSY-255-RK-2-001,Carol K Sigelman Elizabeth A Rider Wadsworth,BS-Psychology,Cengage Learning,742,2012,PB,Purchase,1484,7th,1,0,0,0
3751,170 MOR,Moral Psychology the Cognitive Science of Morality Intuition and Diversity,PSY-256-RK-2-001,Walter Sinnott-Armstrong,BS-Psychology,The MIT Press,605,2008,PB,Purchase,786.5,2,1,0,0,0
3752,150.19 KOL,Methods of Persuasion How to Use Psychology to Influence Human Behavior,PSY-257-RK-2-001,Nick Kolenda,BS-Psychology,"Kolenda Entertainment, LLC",214,2013,PB,Purchase,265.2,0,1,0,0,0
3753,153.853 JON,Mind Control Hypnosis What All The Other Hypnotists Don't Want You To Know About Hypnosis,PSY-258-RK-2-001,Dantalion Jones,BS-Psychology,Mind Control Publishing,202,2010,PB,Purchase,262.6,0,1,0,0,0
3754,153.8 DWE,Mindset The New Psychology of Success,PSY-259-RK-2-001,Carol S Dweck,BS-Psychology,Penguin Random House LLC,283,2006,PB,Purchase,367.9,0,1,0,0,0
3755,303.66 BLU,Peace Psychology,PSY-260-RK-2-001,Herbert H Blumberg A Paul Hare Anna Costin,BS-Psychology,Cambridge University Press,395,2006,PB,Purchase,513.5,0,1,0,0,0
3756,155.2 CER,Personality Theory and Research,PSY-261-RK-2-001,Daniel Cervone Lawrence A Pervin,BS-Psychology,John Wiley & Sons,499,2019,PB,Purchase,648.7,14Th,1,0,0,0
3757,155.2 TWE,Psychology of Personality Understanding Yourself and Others,PSY-262-RK-2-001,Jean M Twenge W Keith Campbell,BS-Psychology,Pearson,513,2017,PB,Purchase,1026,0,1,0,0,0
3758,150 LYN,Psychology From Inquiry to Understanding,PSY-263-RK-2-001,Scott O Lilienfeld Steven Jay Lynn Laura l Namy,BS-Psychology,Pearson,840,2011,PB,Purchase,1680, 2nd,1,0,0,0
3759,150 AIS,Psychology From the Islamic Perspective,PSY-264-RK-2-001,Dr Aisha Utz,BS-Psychology,0,349,0,PB,Purchase,453.7,0,1,0,0,0
3760,346.2 HOL,Psychology and Crime An Introduction to Criminological Psychology,PSY-265-RK-2-001,Clive RHollin,BS-Psychology,Routledge,289,1989,PB,Purchase,375.7,0,1,0,0,0
3761,615.851 OBR,"Powerful Mind Through Self-Hypnosis, A Practical Guide to Complete Self-Mastery",PSY-266-RK-2-001,Cathal O'Brian,BS-Psychology,O-Books,209,2010,PB,Purchase,271.7,0,1,0,0,0
3762,158.3 KIN,"Persuasion Tactics Covert Psychology Strategies to Influence, Persuade, & Get Your Way",PSY-267-RK-2-001,Patrck King,BS-Psychology,0,117,0,PB,Purchase,152.1,0,1,0,0,0
3763,150 BRU,Psychology A Self Teaching Guide English,PSY-268-RK-2-001,Frank J Bruno ,BS-Psychology,John Wiley & Sons,289,2012,PB,Purchase,374.4,0,1,0,0,0
3764,150.72 GRA,Research Methods for the Behavioral Sciences,PSY-269-RK-2-001,Frederick J Gravetter Lori-Ann B Forzano,BS-Psychology,Cengage Learning,643,2012,PB,Purchase,835.9,0,1,0,0,0
3765,616.85 PIT,"Rewire Your Anxious Brain How to Use the Neuroscience of Fear to End Anxiety, Panic, and Worry",PSY-270-RK-2-001,Catherin MPittman Elzabeth,BS-Psychology,Raincoast Books,234,2015,PB,Purchase,304.2,0,1,0,0,0
3766,302 BAR,Social Psychology,PSY-271-RK-2-001,Robert A Baron Nyla R Branscombe,BS-Psychology,Pearson Education,539,2012,PB,Purchase,700.7,13th,1,0,0,0
3767,150 STE,"Stevens Handbook of Experimental Psychology and Cognitive Neuroscience, Learning and Memory",PSY-272-RK-2-001,Simona Ghetti John T Wixted,BS-Psychology,John Wiley & Sons,674,2018,PB,Purchase,876.2,4,1,0,0,0
3768,158.3 COR,Theory and Practice of Counseling and Psychotherapy,PSY-273-RK-2-001,Gerald Corey,BS-Psychology,Cengage Learning,517,2017,PB,Purchase,672.1,10th,1,0,0,0
3769,155.2 FEI,Theories of Personality,PSY-274-RK-2-001,J Feist G Feist,BS-Psychology,McGraw-Hill,632,2006,PB,Purchase,821.6,0,1,0,0,0
3770,150.71 TEA,Teaching Critical Thinking in Psychology,PSY-275-RK-2-001,Dana S Dunn Jane S Halonen Randolph ASmith,BS-Psychology,Blackwell Publishing,295,2008,PB,Purchase,383.5,0,1,0,0,0
3771,158.3 SHA,Theories of Psychotherapy & Counseling Concepts and Cases,PSY-276-RK-2-001,Richard S Sharf,BS-Psychology,Cengage Learning,768,2011,PB,Purchase,998.4,5th,1,0,0,0
3772,302 THE,The SAGE Handbook of Social Psychology Concise Student Edition (Sage Social Psychology Program),PSY-277-RK-2-001,Michael AHogg Joel Cooper,BS-Psychology,0,331,0,PB,Purchase,430.3,0,1,0,0,0
3773,160 RIP,The Psychology of Proof Deductive Reasoning in Human Thinking,PSY-278-RK-2-001,Lance JRips,BS-Psychology,MIT,449,1994,PB,Purchase,898,0,1,0,0,0
3774,614.15 RAM,The psychology of death investigations behavioral analysis for psychological autopsy and criminal profiling,PSY-279-RK-2-001,Katherine Ramsland,BS-Psychology,CRC Press,223,2018,PB,Purchase,446,0,1,0,0,0
3775,155.8 THE,The Handbook of Cross Cultural and Psychology,PSY-280-RK-2-001,David Matsumoto,BS-Psychology,Oxford University Press,475,2001,PB,Purchase,617.5,0,1,0,0,0
3776,155.82 THE,The Oxford Handbook of Culture and Psychology,PSY-281-RK-2-001,Jaan Valsiner,BS-Psychology,Oxford University Press,1149,2012,PB,Purchase,1493.7,1,1,0,0,0
3777,155.82 THE,The Oxford Handbook of Culture and Psychology,PSY-282-RK-2-001,Jaan Valsiner,BS-Psychology,Oxford University Press,1149,2012,PB,Purchase,1493.7,2,1,0,0,0
3778,154.2 MUR,The POWER of Your Subconscious Mind,PSY-283-RK-2-001,Joseph Murphy,BS-Psychology,0,222,0,PB,Purchase,288.6,0,1,0,0,0
3779,345.73 GRI,The Mind of the Criminal The Role of Developmental Social Cognition in Criminal Defense Law,PSY-284-RK-2-001,Reid G Riffith Fontaine,BS-Psychology,Cambridge University Press,282,2012,PB,Purchase,366.6,0,1,0,0,0
3780,332.6 ELD,"The New Trading for a Living Psychology, Discipline, Trading Tools and Systems, Risk Control, Trade Management",PSY-285-RK-2-001,Dr Alexander Elder,BS-Psychology,John Wiley & Sons,303,2014,PB,Purchase,393.9,0,1,0,0,0
3781,781.64 WET,"We Trip the Light Fantastics, Culture and Psychology",PSY-286-RK-2-001,David Matsumoto Linda Juang,BS-Psychology,Wadsworth Publishing,532,2003,PB,Purchase,691.6,0,1,0,0,0
3782,158 FLO,Flourishing Positive Psychology and the Life Well-Lived,PSY-287-RK-2-001,Corey L M Keyes Jonathan Haidt,BS-Psychology,American Psychological Association,286,2003,PB,Purchase,371.8,0,1,0,0,0
3783,152 KAL,Biological Psychology,PSY-288-RK-2-001,James W Kalat,BS-Psychology,Wadsworth Publishing,626,2015,PB,Purchase,1252,12th,1,0,0,0
3784,796.019 APP,Applied sport psychology personal growth to peak performance,PSY-289-RK-2-001,Krane Vikki Williams Jean M ,BS-Psychology,McGraw-Hill,577,2016,PB,Purchase,750.1,0,1,0,0,0
3785,150.9 PIC,A history of modern psychology in context,PSY-290-RK-2-001,Pickren Wade ERutherford Alexandra,BS-Psychology,John Wiley & Sons,411,2010,PB,Purchase,534.3,0,1,0,0,0
3786,796.01 WEI,Foundations of Sport and Exercise Psychology,PSY-291-RK-2-001,Robert Weinberg Daniel Gould,BS-Psychology,Human Kinetics,877,2018,PB,Purchase,1140.1,7th,1,0,0,0
5972,611. SPI,Pocket Atlas of Human Anatomy ,ANAT-01-RK-1-001,Heinz Feneis ,Anatomy,Thieme,0,0,PB,Purchase,0,0,1,0,0,0
5973,611. SPI,Pocket Atlas of Human Anatomy,ANAT-01-RK-1-002,Heinz Feneis ,Anatomy,Thieme,0,0,PB,Purchase,0,0,1,0,0,0
5974,616.075 FLE,Color Atlas of Ultrasound Anatomy,ANAT-02-RK-1-001,Berthold Black MD,Anatomy,Saunder,0,0,PB,Purchase,0,0,1,0,0,0
5975,0,Anatomy for Diagnostic Imaging,ANAT-03-RK-1-001,Ryan,Anatomy,Saunders,0,0,PB,Purchase,0,3rd,1,0,0,0
5976,616.075 RYA,Anatomy for Diagnostic Imaging,ANAT-03-RK-1-002,Ryan (Saunders),Anatomy,Saunders,0,0,PB,Purchase,0,3rd,1,0,0,0
5977,612 AHM,Anatomy and Physiology,ANAT-04-RK-1-001,Dr Ahmad Saeed,Anatomy,Sebai Institute,0,0,PB,Purchase,0,0,1,0,0,0
5978,612 AHM,Anatomy & Physiology Part-1,ANAT-05-RK-1-001,Dr Ahmad Saeed,Anatomy,0,0,2003,PB,Purchase,0,0,1,0,0,0
5979,611 DRA,Grays Anatomy for Students ,ANAT-06-RK-1-001,Drakevogl Mitchell,Anatomy,Churchill,0,0,PB,Purchase,0,3rd,1,0,0,0
5980,611 DRA,Grays Anatomy for Students ,ANAT-06-RK-1-002,Drakevogl Mitchell,Anatomy,Churchill,0,0,PB,Purchase,0,3rd,1,0,0,0
5981,611 DRA,Grays Anatomy for Students ,ANAT-06-RK-1-003,Drakevogl Mitchell,Anatomy,Churchill,0,0,PB,Purchase,0,3rd,1,0,0,0
5982,611 DRA,Grays Anatomy for Students ,ANAT-06-RK-1-004,Drakevogl Mitchell,Anatomy,Churchill,0,0,PB,Purchase,0,3rd,1,0,0,0
5983,611 DRA,Grays Anatomy for Students ,ANAT-06-RK-1-005,Drakevogl Mitchell,Anatomy,Churchill,0,0,PB,Purchase,0,3rd,1,0,0,0
5984,611 DRA,Grays Anatomy for Students ,ANAT-06-RK-1-006,Drakevogl Mitchell,Anatomy,Churchill,0,0,PB,Purchase,0,3rd,1,0,0,0
5985,611 SNE,Clinical Anatomy,ANAT-07-RK-1-001,Regions,Anatomy,Wolters Kluwer,0,2012,PB,Purchase,0,9,1,0,0,0
5986,611 SNE,Clinical Anatomy,ANAT-07-RK-1-002,Regions,Anatomy,Wolters Kluwer,0,2012,PB,Purchase,0,9,1,0,0,0
5987,611 SNE,Clinical Anatomy,ANAT-07-RK-1-003,Regions,Anatomy,Wolters Kluwer,0,2012,PB,Purchase,0,9,1,0,0,0
5988,611 SNE,Clinical Anatomy,ANAT-07-RK-1-004,Regions,Anatomy,Wolters Kluwer,0,2012,PB,Purchase,0,9,1,0,0,0
5989,611 CLE,Clement Anatomy,ANAT-08-RK-1-001,William & Wilkins,Anatomy,William & Wilkins,0,0,PB,Purchase,0,4th,1,0,0,0
5990,611 MOO,Clinical Oriented Anatomy,ANAT-09-RK-1-001,Keith L Moore,Anatomy,LWW,0,0,PB,Purchase,0,6th,1,0,0,0
5991,611 MOO,Clinical Oriented Anatomy,ANAT-09-RK-1-002,Keith L Moore,Anatomy,LWW,0,0,PB,Purchase,0,6th,1,0,0,0
5992,611 MOO,Clinical Oriented Anatomy,ANAT-09-RK-1-003,Keith L Moore,Anatomy,LWW,0,0,PB,Purchase,0,6th,1,0,0,0
5993,611 MOO,Moore Clinical Oriented Anatomy,ANAT-10-RK-1-001,Moore,Anatomy,LWW,0,0,PB,Purchase,0,7th,1,0,0,0
5994,611 SNE,Clinical Anatomy,ANAT-11-RK-1-001,Richard S Snell,Anatomy,LWW,0,0,PB,Purchase,0,7th,1,0,0,0
5995,611 SNE,Clinical Anatomy by Regions,ANAT-12-RK-1-001,Richard S Snell,Anatomy,LWW,0,0,PB,Purchase,0,8th,1,0,0,0
5996,611 ROW,Gunningham's of Practical Anatomy Book-1,ANAT-13-RK-1-001,Romannes,Anatomy,Oxfort Press,0,0,PB,Purchase,0,15th,1,0,0,0
5997,611 ROW,Gunningham's of Practical Anatomy Book-2,ANAT-14-RK-1-001,Romannes,Anatomy,Oxfort Press,0,0,PB,Purchase,0,15th,1,0,0,0
5998,611 ROW,Gunningham's of Practical Anatomy Book-2,ANAT-14-RK-1-002,Romannes,Anatomy,Oxfort Press,0,0,PB,Purchase,0,15th,1,0,0,0
5999,611 ROW,Gunningham's of Practical Anatomy Book-2,ANAT-14-RK-1-003,Romannes,Anatomy,Oxfort Press,0,0,PB,Purchase,0,15th,1,0,0,0
6000,611 ROW,Gunningham's of Practical Anatomy Book-3,ANAT-15-RK-1-001,Romannes,Anatomy,Oxfort Press,0,0,PB,Purchase,0,15th,1,0,0,0
6001,611 MAD,Understanding Human Anatomy & Physiology,ANAT-16-RK-1-001,Sylvia S Mader,Anatomy,MC Graw Hill,0,0,PB,Purchase,0,4th,1,0,0,0
6002,611 WEI,Images Atlas Human Anatomy,ANAT-17-RK-1-001,Jamie Weir,Anatomy,MOSBY,0,0,PB,Purchase,0,0,1,0,0,0
6003,611 CHA,"BD Chaurasia's Human Anatomy, Upper Limb and Thorax (Vol-I)",ANAT-18-RK-1-001,Karishna Garg,Anatomy,0,0,2010,PB,Purchase,0,5th,1,0,0,0
6004,611 CHA,"BD Chaurasia's Human Anatomy, Upper Limb and Thorax (Vol-I)",ANAT-18-RK-1-002,Karishna Garg,Anatomy,0,0,2010,PB,Purchase,0,5th,1,0,0,0
6005,611 CHA,"BD Chaurasia's Human Anatomy, Upper Limb and Thorax (Vol-I)",ANAT-18-RK-1-003,Karishna Garg,Anatomy,0,0,2010,PB,Purchase,0,5th,1,0,0,0
6006,611 CHA,"BD Chaurasia's Human Anatomy, Upper Limb and Thorax (Vol-I)",ANAT-18-RK-1-004,Karishna Garg,Anatomy,0,0,2010,PB,Purchase,0,5th,1,0,0,0
6007,611 CHA,"BD Chaurasia's Human Anatomy, Upper Limb and Thorax (Vol-I)",ANAT-18-RK-1-005,Karishna Garg,Anatomy,0,0,2010,PB,Purchase,0,5th,1,0,0,0
6008,611 CHA,"BD Chaurasia's Human Anatomy, Upper Limb and Thorax (Vol-I)",ANAT-18-RK-1-006,Karishna Garg,Anatomy,0,0,2010,PB,Purchase,0,5th,1,0,0,0
6009,611 CHA,"BD Chaurasia's Human Anatomy, Upper Limb and Thorax (Vol-I)",ANAT-18-RK-1-007,Karishna Garg,Anatomy,0,0,2010,PB,Purchase,0,5th,1,0,0,0
6010,611 CHA,"BD Chaurasia's Human Anatomy, Upper Limb and Thorax (Vol-I)",ANAT-18-RK-1-008,Karishna Garg,Anatomy,0,0,2010,PB,Purchase,0,5th,1,0,0,0
6011,611 CHA,"BD Chaurasia's Human Anatomy, Upper Limb and Thorax (Vol-I)",ANAT-18-RK-1-009,Karishna Garg,Anatomy,0,0,2010,PB,Purchase,0,5th,1,0,0,0
6012,611 CHA,"BD Chaurasia's Human Anatomy, Upper Limb and Thorax (Vol-I)",ANAT-18-RK-1-010,Karishna Garg,Anatomy,0,0,2010,PB,Purchase,0,5th,1,0,0,0
6013,611 CHA,"BD Chaurasia's Human Anatomy, Upper Limb and Thorax (Vol-I)",ANAT-18-RK-1-011,Karishna Garg,Anatomy,0,0,2010,PB,Purchase,0,5th,1,0,0,0
6014,611 CHA,"BD Chaurasia's Human Anatomy, Upper Limb and Thorax (Vol-I)",ANAT-18-RK-1-012,Karishna Garg,Anatomy,0,0,2010,PB,Purchase,0,5th,1,0,0,0
6015,611 CHA,"BD Chaurasia's Human Anatomy, Upper Limb and Thorax (Vol-I)",ANAT-18-RK-1-013,Karishna Garg,Anatomy,0,0,2010,PB,Purchase,0,5th,1,0,0,0
6016,611 CHA,"BD Chaurasia's Human Anatomy, Upper Limb and Thorax (Vol-I)",ANAT-18-RK-1-014,Karishna Garg,Anatomy,0,0,2010,PB,Purchase,0,5th,1,0,0,0
6017,611 CHA,"BD Chaurasia's Human Anatomy, Upper Limb and Thorax (Vol-I)",ANAT-18-RK-1-015,Karishna Garg,Anatomy,0,0,2010,PB,Purchase,0,5th,1,0,0,0
6018,611 CHA,"BD Chaurasia's Human Anatomy, Upper Limb and Thorax (Vol-I)",ANAT-18-RK-1-016,Karishna Garg,Anatomy,0,0,2010,PB,Purchase,0,5th,1,0,0,0
6019,611 CHA,"BD Chaurasia's Human Anatomy, Upper Limb and Thorax (Vol-I)",ANAT-18-RK-1-017,Karishna Garg,Anatomy,CBC Publisher,0,2016,PB,Purchase,0,7th,1,0,0,0
6020,611 CHA,BD Chaurasia's Human Anatomy Vol-II ,ANAT-19-RK-1-001,Karishna Garg,Anatomy,0,0,0,PB,Purchase,0,5th,1,0,0,0
6021,611 CHA,BD Chaurasia's Human Anatomy Vol-II,ANAT-19-RK-1-002,Karishna Garg,Anatomy,0,0,0,PB,Purchase,0,7th,1,0,0,0
6022,611 CHA,BD Chaurasia's Human Anatomy Vol-II,ANAT-19-RK-1-003,Karishna Garg,Anatomy,0,0,0,PB,Purchase,0,7th,1,0,0,0
6023,611 CHA,BD Chaurasia's Human Anatomy Vol-II,ANAT-19-RK-1-004,Karishna Garg,Anatomy,0,0,0,PB,Purchase,0,7th,1,0,0,0
6024,611 CHA,BD Chaurasia's Human Anatomy Vol-II,ANAT-19-RK-1-005,Karishna Garg,Anatomy,0,0,0,PB,Purchase,0,5th,1,0,0,0
6025,611 CHA,BD Chaurasia's Human Anatomy Vol-II,ANAT-19-RK-1-006,Karishna Garg,Anatomy,Human Anatomy ,0,0,PB,Purchase,0,5th,1,0,0,0
6026,611 SHA,General Anatomy,ANAT-20-RK-1-001,Dr Shaukat Ali Sayal,Anatomy,Majeed Sons,0,2013,PB,Purchase,0,1,1,0,0,0
6027,611 SHA,General Anatomy,ANAT-20-RK-1-002,Dr Shaukat Ali Sayal,Anatomy,Majeed Sons,0,2013,PB,Purchase,0,1,1,0,0,0
6028,611 CNA,BD Chaurasia's Hand Book of General Anatomy,ANAT-21-RK-1-001,Krishna Garg,Anatomy,Anatomy ,0,0,PB,Purchase,0,5th,1,0,0,0
6029,611 CNA,BD Chaurasia's Hand Book of General Anatomy,ANAT-21-RK-1-002,Krishna Garg,Anatomy,Anatomy ,0,0,PB,Purchase,0,5th,1,0,0,0
6030,611 CNA,BD Chaurasia's Hand Book of General Anatomy,ANAT-21-RK-1-003,Krishna Garg,Anatomy,Anatomy ,0,0,PB,Purchase,0,5th,1,0,0,0
6031,611 CNA,BD Chaurasia's Hand Book of General Anatomy,ANAT-21-RK-1-004,Krishna Garg,Anatomy,Anatomy ,0,0,PB,Purchase,0,5th,1,0,0,0
6032,611 CNA,BD Chaurasia's Hand Book of General Anatomy,ANAT-21-RK-1-005,Krishna Garg,Anatomy,Anatomy ,0,0,PB,Purchase,0,5th,1,0,0,0
6033,611 CNA,BD Chaurasia's Hand Book of General Anatomy,ANAT-21-RK-1-006,Krishna Garg,Anatomy,Anatomy ,0,0,PB,Purchase,0,5th,1,0,0,0
6034,611 PAN,Hand Book of Anatomy,ANAT-22-RK-1-001,Dr U N Panda,Anatomy,Anatomy ,0,0,PB,Purchase,0,0,1,0,0,0
6035,611 PAN,Hand Book of Anatomy,ANAT-22-RK-1-002,Dr U N Panda,Anatomy,Anatomy ,0,0,PB,Purchase,0,0,1,0,0,0
6036,611 PAN,Hand Book of Anatomy,ANAT-22-RK-1-003,Dr U N Panda,Anatomy,Anatomy ,0,0,PB,Purchase,0,0,1,0,0,0
6037,611 PAN,Hand Book of Anatomy,ANAT-22-RK-1-004,Dr U N Panda,Anatomy,Anatomy ,0,0,PB,Purchase,0,0,1,0,0,0
6038,611 PAN,Hand Book of Anatomy,ANAT-22-RK-1-005,Dr U N Panda,Anatomy,Anatomy ,0,0,PB,Purchase,0,0,1,0,0,0
6039,611 SIN,Clinical & Surgical Anatomy,ANAT-23-RK-1-001,Vishram Singh,Anatomy,Surgical Anatomy ,0,0,PB,Purchase,0,2nd,1,0,0,0
6040,611 KLE,Anatomy Histology & Cell Biology,ANAT-24-RK-1-001,Klein Enders,Anatomy,Anatomy ,0,0,PB,Purchase,0,14th,1,0,0,0
6041,611 CHA,"BD Chaurasia's Human Anatomy, Head, Neck and Brain Vol-III",ANAT-25-RK-1-001,Karishna Garg,Anatomy,Human Anatomy,0,0,PB,Purchase,0,7th,1,0,0,0
6042,611 CHA,"BD Chaurasia's Human Anatomy, Head, Neck and Brain Vol-III",ANAT-25-RK-1-002,Karishna Garg,Anatomy,Human Anatomy,0,0,PB,Purchase,0,7th,1,0,0,0
6043,611 CHA,"BD Chaurasia's Human Anatomy, Head, Neck and Brain Vol-III",ANAT-25-RK-1-003,Karishna Garg,Anatomy,Human Anatomy,0,0,PB,Purchase,0,7th,1,0,0,0
6044,611 CHA,"BD Chaurasia's Human Anatomy, Head, Neck and Brain Vol-III",ANAT-25-RK-1-004,Karishna Garg,Anatomy,Human Anatomy,0,0,PB,Purchase,0,7th,1,0,0,0
6045,611 CHA,"BD Chaurasia's Human Anatomy, Head, Neck and Brain Vol-III",ANAT-25-RK-1-005,Karishna Garg,Anatomy,Human Anatomy,0,0,PB,Purchase,0,7th,1,0,0,0
6046,611 CHA,"BD Chaurasia's Human Anatomy, Head, Neck and Brain Vol-III",ANAT-25-RK-1-006,Karishna Garg,Anatomy,Human Anatomy,0,0,PB,Purchase,0,7th,1,0,0,0
6047,611 CHA,"BD Chaurasia's Human Anatomy, Head, Neck and Brain Vol-III",ANAT-25-RK-1-007,Karishna Garg,Anatomy,Human Anatomy,0,0,PB,Purchase,0,7th,1,0,0,0
6048,611 CHA,"BD Chaurasia's Human Anatomy, Head, Neck and Brain Vol-III",ANAT-25-RK-1-008,Karishna Garg,Anatomy,Human Anatomy,0,0,PB,Purchase,0,7th,1,0,0,0
6049,611 CHA,"BD Chaurasia's Human Anatomy, Head, Neck and Brain Vol-III",ANAT-25-RK-1-009,Karishna Garg,Anatomy,Human Anatomy,0,0,PB,Purchase,0,7th,1,0,0,0
6050,611 CHA,"BD Chaurasia's Human Anatomy, Head, Neck and Brain Vol-III",ANAT-25-RK-1-010,Karishna Garg,Anatomy,0,0,0,PB,Purchase,0,7th,1,0,0,0
6051,611 CHA,"BD Chaurasia's Human Anatomy, Brain Neuroanatomy Vol-IV",ANAT-26-RK-1-001,Karishna Garg,Anatomy,0,0,0,PB,Purchase,0,7th,1,0,0,0
6052,611 CHA,"BD Chaurasia's Human Anatomy, Brain Neuroanatomy Vol-IV",ANAT-26-RK-1-002,Karishna Garg,Anatomy,0,0,0,PB,Purchase,0,7th,1,0,0,0
6053,611 CHA,"BD Chaurasia's Human Anatomy, Brain Neuroanatomy Vol-IV",ANAT-26-RK-1-003,Karishna Garg,Anatomy,0,0,0,PB,Purchase,0,7th,1,0,0,0
6054,611 CHA,"BD Chaurasia's Human Anatomy, Brain Neuroanatomy Vol-IV",ANAT-26-RK-1-004,Karishna Garg,Anatomy,0,0,0,PB,Purchase,0,7th,1,0,0,0
6055,611 CHA,"BD Chaurasia's Human Anatomy, Brain Neuroanatomy Vol-IV",ANAT-26-RK-1-005,Karishna Garg,Anatomy,0,0,0,PB,Purchase,0,7th,1,0,0,0
6056,611 CHA,"BD Chaurasia's Human Anatomy, Brain Neuroanatomy Vol-IV",ANAT-26-RK-1-006,Karishna Garg,Anatomy,0,0,0,PB,Purchase,0,7th,1,0,0,0
6057,612 WAU,Ross and Wilson Anatomy & Physiology,ANAT-27-RK-1-001,Anne Waugh Allison Grant,Anatomy,0,0,0,PB,Purchase,0,12th,1,0,0,0
6058,612 WAU,Ross and Wilson Anatomy & Physiology,ANAT-27-RK-1-002,Anne Waugh Allison Grant,Anatomy,0,0,0,PB,Purchase,0,12th,1,0,0,0
6059,612 WAU,Ross and Wilson Anatomy & Physiology,ANAT-27-RK-1-003,Anne Waugh Allison Grant,Anatomy,0,0,2010,PB,Purchase,0,14th,1,0,0,0
6060,612 WAU,Ross and Wilson Anatomy & Physiology,ANAT-27-RK-1-004,Anne Waugh Allison Grant,Anatomy,0,0,2010,PB,Purchase,0,14th,1,0,0,0
6061,611 NET,Atlas of Human Anatomy,ANAT-28-RK-1-001,Frank H Netter MD,Anatomy,Elsevier (Saunders),0,2011,PB,Purchase,0,6th,1,0,0,0
6062,611 NET,Atlas of Human Anatomy,ANAT-28-RK-1-002,Frank H Netter MD,Anatomy,Elsevier (Saunders),0,2011,PB,Purchase,0,6th,1,0,0,0
6063,611 NET,Atlas of Human Anatomy,ANAT-28-RK-1-003,Frank H Netter MD,Anatomy,Elsevier (Saunders),0,2011,PB,Purchase,0,6th,1,0,0,0
6064,611 NET,Atlas of Human Anatomy,ANAT-28-RK-1-004,Frank H Netter MD,Anatomy,Elsevier (Saunders),0,2011,PB,Purchase,0,6th,1,0,0,0
6065,611 SIN,Textbook of Anatomy Abdomen Upper Limb and Thorax Vol-1,ANAT-29-RK-1-001,Vishram Singh,Anatomy,0,0,0,PB,Purchase,0,2nd,1,0,0,0
6066,611 SIN,Textbook of Anatomy Abdomen and Lower Limb Vol-2,ANAT-30-RK-1-001,Vishram Singh,Anatomy,0,0,0,PB,Purchase,0,2nd,1,0,0,0
6067,611 SIN,Textbook of Anatomy Abdomen and Lower Limb Vol-2,ANAT-30-RK-1-002,Vishram Singh,Anatomy,0,0,0,PB,Purchase,0,2nd,1,0,0,0
6068,611 SIN,Textbook of Anatomy Abdomen and Lower Limb Vol-2,ANAT-30-RK-1-003,Vishram Singh,Anatomy,0,0,0,PB,Purchase,0,2nd,1,0,0,0
6069,611 SIN,Textbook of Anatomy Abdomen and Lower Limb Vol-2,ANAT-30-RK-1-004,Vishram Singh,Anatomy,0,0,0,PB,Purchase,0,2nd,1,0,0,0
6070,611 ROM,Cunninghams manual of practical anatomy (Vol-2  (Thorax and abdomen) ,ANAT-31-RK-1-001,GJ Romanes,Anatomy,0,0,0,PB,Purchase,0,5th,1,0,0,0
6071,611 KAP,USMLE Step-1 Anatomy,ANAT-32-RK-1-001,James White,Anatomy,0,0,0,PB,Purchase,0,0,1,0,0,0
6072,611 KAP,USMLE Step-1 Anatomy,ANAT-32-RK-1-002,James White,Anatomy,0,0,0,PB,Purchase,0,0,1,0,0,0
6073,611 KAP,USMLE Step-1 Lecture Notes Anatomy,ANAT-33-RK-1-001,James White,Anatomy,Kaplan,0,0,PB,Purchase,0,0,1,0,0,0
6074,611 KAP,USMLE Step-1 Lecture Notes Anatomy,ANAT-33-RK-1-002,James White,Anatomy,Kaplan,0,0,PB,Purchase,0,0,1,0,0,0
6075,611 DUD,Gross Anatomy,ANAT-34-RK-1-001,Ronald W Dudek Thomas M Louis,Anatomy,Gross Anatomy,0,0,PB,Purchase,0,5th,1,0,0,0
6076,612 SIN,Anatomy and Physiology for Nurses,ANAT-35-RK-1-001,Inderbir Singh,Anatomy,Paramount Jaypee,0,0,PB,Purchase,0,0,1,0,0,0
6077,612 SIN,Anatomy and Physiology for Nurses,ANAT-35-RK-1-002,Inderbir Singh,Anatomy,Paramount Jaypee,0,0,PB,Purchase,0,0,1,0,0,0
6078,612 SIN,Anatomy and Physiology for Nurses,ANAT-35-RK-1-003,Inderbir Singh,Anatomy,Paramount Jaypee,0,0,PB,Purchase,0,0,1,0,0,0
6079,612 SIN,Anatomy and Physiology for Nurses,ANAT-35-RK-1-004,Inderbir Singh,Anatomy,Paramount Jaypee,0,0,PB,Purchase,0,0,1,0,0,0
6080,611 NET,Atlas of Human Anatomy ,ANAT-36-RK-1-001,Frank H Netter MD,Anatomy,Saunders,0,2006,PB,Purchase,0,5th,1,0,0,0
6081,611 NET,Atlas of Human Anatomy ,ANAT-36-RK-1-002,Frank H Netter MD,Anatomy,Saunders,0,2006,PB,Purchase,0,5th,1,0,0,0
6082,611 NET,Atlas of Human Anatomy ,ANAT-36-RK-1-003,Frank H Netter MD,Anatomy,Saunders,0,2006,PB,Purchase,0,5th,1,0,0,0
6083,611 NET,Atlas of Human Anatomy ,ANAT-36-RK-1-004,Frank H Netter MD,Anatomy,Saunders,0,2006,PB,Purchase,0,5th,1,0,0,0
