Registration No.,Attempt,Internal (20%),Mid Term,Final Term Marks(80%),Practical Work (20),Total Obtain Marks,Total mark,Course Code,Semester,Session
2019-GCUF-058146,1st,11,,18.4,0,29.4,80,DPT-405,3,2019-24
2019-GCUF-058147,1st,11,,27.2,0,38.2,80,DPT-405,3,2019-24
2019-GCUF-058148,1st,11,,23.2,0,34.2,80,DPT-405,3,2019-24
2019-GCUF-058149,1st,11,,20,0,31,80,DPT-405,3,2019-24
2019-GCUF-058150,1st,11,,20,0,31,80,DPT-405,3,2019-24
2019-GCUF-058152,1st,11,,20.8,0,31.8,80,DPT-405,3,2019-24
2019-GCUF-058154,1st,11,,24,0,35,80,DPT-405,3,2019-24
2019-GCUF-058155,1st,11,,22.4,0,33.4,80,DPT-405,3,2019-24
2019-GCUF-058157,1st,11,,20,0,31,80,DPT-405,3,2019-24
2019-GCUF-058170,1st,11,,24.8,0,35.8,80,DPT-405,3,2019-24
2019-GCUF-058173,1st,11,,24.8,0,35.8,80,DPT-405,3,2019-24
2019-GCUF-058176,1st,11,,22.4,0,33.4,80,DPT-405,3,2019-24
2019-GCUF-058180,1st,11,,20,0,31,80,DPT-405,3,2019-24
2019-GCUF-058183,1st,11,,20,0,31,80,DPT-405,3,2019-24
2019-GCUF-058185,1st,11,,22.4,0,33.4,80,DPT-405,3,2019-24
2019-GCUF-058190,1st,11,,20.8,0,31.8,80,DPT-405,3,2019-24
2019-GCUF-058193,1st,11,,24.8,0,35.8,80,DPT-405,3,2019-24
2019-GCUF-058194,1st,11,,28.8,0,39.8,80,DPT-405,3,2019-24
2019-GCUF-058195,1st,11,,19.2,0,30.2,80,DPT-405,3,2019-24
2019-GCUF-058198,1st,11,,20,0,31,80,DPT-405,3,2019-24
2019-GCUF-058201,1st,10,,27.2,0,37.2,80,DPT-405,3,2019-24
2019-GCUF-058202,1st,11,,22.4,0,33.4,80,DPT-405,3,2019-24
2019-GCUF-058203,1st,11,,22.4,0,33.4,80,DPT-405,3,2019-24
2019-GCUF-058205,1st,11,,22.4,0,33.4,80,DPT-405,3,2019-24
2019-GCUF-058206,1st,11,,24,0,35,80,DPT-405,3,2019-24
2019-GCUF-058208,1st,11,,20,0,31,80,DPT-405,3,2019-24
2019-GCUF-058209,1st,11,,16,0,27,80,DPT-405,3,2019-24
2019-GCUF-058210,1st,11,,24,0,35,80,DPT-405,3,2019-24
2019-GCUF-058212,1st,11,,24.8,0,35.8,80,DPT-405,3,2019-24
2019-GCUF-058213,1st,11,,23.2,0,34.2,80,DPT-405,3,2019-24
2019-GCUF-069552,1st,11,,24,0,35,80,DPT-405,3,2019-24
2019-GCUF-077411,1st,11,,21.6,0,32.6,80,DPT-405,3,2019-24
2019-GCUF-058120,1st,6,,20.27,0,26.27,80,DPT-407,3,2019-24
2019-GCUF-058121,1st,6,,21.33,0,27.33,80,DPT-407,3,2019-24
2019-GCUF-058124,1st,6,,22.93,0,28.93,80,DPT-407,3,2019-24
2019-GCUF-058125,1st,6,,20.8,0,26.8,80,DPT-407,3,2019-24
2019-GCUF-058126,1st,6,,23.47,0,29.47,80,DPT-407,3,2019-24
2019-GCUF-058128,1st,6,,23.47,0,29.47,80,DPT-407,3,2019-24
2019-GCUF-058130,1st,8,,22.93,0,30.93,80,DPT-407,3,2019-24
2019-GCUF-058132,1st,6,,25.6,0,31.6,80,DPT-407,3,2019-24
2019-GCUF-058134,1st,6,,20.27,0,26.27,80,DPT-407,3,2019-24
2019-GCUF-058136,1st,6,,20.8,0,26.8,80,DPT-407,3,2019-24
2019-GCUF-058138,1st,6,,20.27,0,26.27,80,DPT-407,3,2019-24
2019-GCUF-058142,1st,6,,23.47,0,29.47,80,DPT-407,3,2019-24
2019-GCUF-058144,1st,7,,22.93,0,29.93,80,DPT-407,3,2019-24
2019-GCUF-058146,1st,6,,18.67,0,24.67,80,DPT-407,3,2019-24
2019-GCUF-058147,1st,6,,21.33,0,27.33,80,DPT-407,3,2019-24
2019-GCUF-058148,1st,6,,22.4,0,28.4,80,DPT-407,3,2019-24
2019-GCUF-058149,1st,7,,24,0,31,80,DPT-407,3,2019-24
2019-GCUF-058150,1st,6,,23.47,0,29.47,80,DPT-407,3,2019-24
2019-GCUF-058152,1st,8,,18.67,0,26.67,80,DPT-407,3,2019-24
2019-GCUF-058154,1st,6,,19.73,0,25.73,80,DPT-407,3,2019-24
2019-GCUF-058155,1st,6,,24,0,30,80,DPT-407,3,2019-24
2019-GCUF-058157,1st,6,,19.73,0,25.73,80,DPT-407,3,2019-24
2019-GCUF-058170,1st,6,,22.93,0,28.93,80,DPT-407,3,2019-24
2019-GCUF-058173,1st,6,,20.27,0,26.27,80,DPT-407,3,2019-24
2019-GCUF-058176,1st,6,,18.67,0,24.67,80,DPT-407,3,2019-24
2019-GCUF-058180,1st,7,,22.4,0,29.4,80,DPT-407,3,2019-24
2019-GCUF-058183,1st,8,,22.4,0,30.4,80,DPT-407,3,2019-24
2019-GCUF-058185,1st,7,,24.53,0,31.53,80,DPT-407,3,2019-24
2019-GCUF-058190,1st,7,,19.73,0,26.73,80,DPT-407,3,2019-24
2019-GCUF-058193,1st,7,,21.87,0,28.87,80,DPT-407,3,2019-24
2019-GCUF-058194,1st,8,,24,0,32,80,DPT-407,3,2019-24
2019-GCUF-058195,1st,6,,21.33,0,27.33,80,DPT-407,3,2019-24
2019-GCUF-058198,1st,6,,21.33,0,27.33,80,DPT-407,3,2019-24
2019-GCUF-058201,1st,5,,20.27,0,25.27,80,DPT-407,3,2019-24
2019-GCUF-058202,1st,6,,21.87,0,27.87,80,DPT-407,3,2019-24
2019-GCUF-058203,1st,6,,22.4,0,28.4,80,DPT-407,3,2019-24
2019-GCUF-058205,1st,6,,21.87,0,27.87,80,DPT-407,3,2019-24
2019-GCUF-058206,1st,8,,20.8,0,28.8,80,DPT-407,3,2019-24
2019-GCUF-058208,1st,7,,24,0,31,80,DPT-407,3,2019-24
2019-GCUF-058209,1st,6,,22.4,0,28.4,80,DPT-407,3,2019-24
2019-GCUF-058210,1st,6,,24.53,0,30.53,80,DPT-407,3,2019-24
2019-GCUF-058212,1st,7,,22.93,0,29.93,80,DPT-407,3,2019-24
2019-GCUF-058213,1st,8,,22.93,0,30.93,80,DPT-407,3,2019-24
2019-GCUF-069552,1st,7,,19.73,0,26.73,80,DPT-407,3,2019-24
2019-GCUF-077411,1st,6,,22.4,0,28.4,80,DPT-407,3,2019-24
2019-GCUF-058120,1st,10,,40,0,50,80,DPT-409,3,2019-24
2019-GCUF-058121,1st,12,,36,0,48,80,DPT-409,3,2019-24
2019-GCUF-058124,1st,11,,34.4,0,45.4,80,DPT-409,3,2019-24
2019-GCUF-058125,1st,10,,40,0,50,80,DPT-409,3,2019-24
2019-GCUF-058126,1st,11,,37.6,0,48.6,80,DPT-409,3,2019-24
2019-GCUF-058128,1st,10,,34.4,0,44.4,80,DPT-409,3,2019-24
2019-GCUF-058130,1st,12,,40,0,52,80,DPT-409,3,2019-24
2019-GCUF-058132,1st,11,,34.4,0,45.4,80,DPT-409,3,2019-24
2019-GCUF-058134,1st,10,,32.8,0,42.8,80,DPT-409,3,2019-24
2019-GCUF-058136,1st,10,,25.6,0,35.6,80,DPT-409,3,2019-24
2019-GCUF-058138,1st,11,,36.8,0,47.8,80,DPT-409,3,2019-24
2019-GCUF-058142,1st,11,,34.4,0,45.4,80,DPT-409,3,2019-24
2019-GCUF-058144,1st,12,,37.6,0,49.6,80,DPT-409,3,2019-24
2019-GCUF-058146,1st,10,,29.6,0,39.6,80,DPT-409,3,2019-24
2019-GCUF-058147,1st,11,,36.8,0,47.8,80,DPT-409,3,2019-24
2019-GCUF-058148,1st,10,,33.6,0,43.6,80,DPT-409,3,2019-24
2019-GCUF-058149,1st,12,,40,0,52,80,DPT-409,3,2019-24
2019-GCUF-058150,1st,11,,36,0,47,80,DPT-409,3,2019-24
2019-GCUF-058152,1st,11,,28,0,39,80,DPT-409,3,2019-24
2019-GCUF-058154,1st,9,,36.8,0,45.8,80,DPT-409,3,2019-24
2019-GCUF-058155,1st,11,,29.6,0,40.6,80,DPT-409,3,2019-24
2019-GCUF-058157,1st,10,,32,0,42,80,DPT-409,3,2019-24
2019-GCUF-058170,1st,11,,34.4,0,45.4,80,DPT-409,3,2019-24
2019-GCUF-058173,1st,11,,37.6,0,48.6,80,DPT-409,3,2019-24
2019-GCUF-058176,1st,11,,29.6,0,40.6,80,DPT-409,3,2019-24
2019-GCUF-058180,1st,12,,43.2,0,55.2,80,DPT-409,3,2019-24
2019-GCUF-058183,1st,10,,32,0,42,80,DPT-409,3,2019-24
2019-GCUF-058185,1st,12,,36.8,0,48.8,80,DPT-409,3,2019-24
2019-GCUF-058190,1st,12,,30.4,0,42.4,80,DPT-409,3,2019-24
2019-GCUF-058193,1st,12,,33.6,0,45.6,80,DPT-409,3,2019-24
2019-GCUF-058194,1st,12,,39.2,0,51.2,80,DPT-409,3,2019-24
2019-GCUF-058195,1st,10,,35.2,0,45.2,80,DPT-409,3,2019-24
2019-GCUF-058198,1st,12,,36.8,0,48.8,80,DPT-409,3,2019-24
2019-GCUF-058201,1st,9,,39.2,0,48.2,80,DPT-409,3,2019-24
2019-GCUF-058202,1st,12,,31.2,0,43.2,80,DPT-409,3,2019-24
2019-GCUF-058203,1st,12,,36,0,48,80,DPT-409,3,2019-24
2019-GCUF-058205,1st,12,,34.4,0,46.4,80,DPT-409,3,2019-24
2019-GCUF-058206,1st,11,,32.8,0,43.8,80,DPT-409,3,2019-24
2019-GCUF-058208,1st,12,,40.8,0,52.8,80,DPT-409,3,2019-24
2019-GCUF-058209,1st,10,,32,0,42,80,DPT-409,3,2019-24
2019-GCUF-058210,1st,11,,36.8,0,47.8,80,DPT-409,3,2019-24
2019-GCUF-058212,1st,11,,40.8,0,51.8,80,DPT-409,3,2019-24
2019-GCUF-058213,1st,11,,33.6,0,44.6,80,DPT-409,3,2019-24
2019-GCUF-069552,1st,11,,34.4,0,45.4,80,DPT-409,3,2019-24
2019-GCUF-077411,1st,10,,34.4,0,44.4,80,DPT-409,3,2019-24
2019-GCUF-058120,1st,12,,34.4,0,46.4,80,STA-507,3,2019-24
2019-GCUF-058121,1st,12,,36.8,0,48.8,80,STA-507,3,2019-24
2019-GCUF-058124,1st,11,,36,0,47,80,STA-507,3,2019-24
2019-GCUF-058125,1st,11,,33.6,0,44.6,80,STA-507,3,2019-24
2019-GCUF-058126,1st,11,,37.6,0,48.6,80,STA-507,3,2019-24
2019-GCUF-058128,1st,12,,33.6,0,45.6,80,STA-507,3,2019-24
2019-GCUF-058130,1st,12,,35.2,0,47.2,80,STA-507,3,2019-24
2019-GCUF-058132,1st,12,,43.2,0,55.2,80,STA-507,3,2019-24
2019-GCUF-058134,1st,9,,39.2,0,48.2,80,STA-507,3,2019-24
2019-GCUF-058136,1st,9,,31.2,0,40.2,80,STA-507,3,2019-24
2019-GCUF-058138,1st,12,,32,0,44,80,STA-507,3,2019-24
2019-GCUF-058142,1st,10,,36,0,46,80,STA-507,3,2019-24
2019-GCUF-058144,1st,9,,39.2,0,48.2,80,STA-507,3,2019-24
2019-GCUF-058146,1st,9,,33.6,0,42.6,80,STA-507,3,2019-24
2019-GCUF-058147,1st,8,,37.6,0,45.6,80,STA-507,3,2019-24
2019-GCUF-058148,1st,7,,34.4,0,41.4,80,STA-507,3,2019-24
2019-GCUF-058149,1st,7,,39.2,0,46.2,80,STA-507,3,2019-24
2019-GCUF-058150,1st,9,,36,0,45,80,STA-507,3,2019-24
2019-GCUF-058152,1st,9,,27.2,0,36.2,80,STA-507,3,2019-24
2019-GCUF-058154,1st,8,,32.8,0,40.8,80,STA-507,3,2019-24
2019-GCUF-058155,1st,10,,30.4,0,40.4,80,STA-507,3,2019-24
2019-GCUF-058157,1st,8,,30.4,0,38.4,80,STA-507,3,2019-24
2019-GCUF-058170,1st,9,,38.4,0,47.4,80,STA-507,3,2019-24
2019-GCUF-058173,1st,12,,38.4,0,50.4,80,STA-507,3,2019-24
2019-GCUF-058176,1st,11,,26.4,0,37.4,80,STA-507,3,2019-24
2019-GCUF-058180,1st,12,,37.6,0,49.6,80,STA-507,3,2019-24
2019-GCUF-058183,1st,9,,33.6,0,42.6,80,STA-507,3,2019-24
2019-GCUF-058185,1st,11,,36.8,0,47.8,80,STA-507,3,2019-24
2019-GCUF-058190,1st,10,,38.4,0,48.4,80,STA-507,3,2019-24
2019-GCUF-058193,1st,10,,40.8,0,50.8,80,STA-507,3,2019-24
2019-GCUF-058194,1st,10,,40.8,0,50.8,80,STA-507,3,2019-24
2019-GCUF-058195,1st,9,,32,0,41,80,STA-507,3,2019-24
2019-GCUF-058198,1st,9,,37.6,0,46.6,80,STA-507,3,2019-24
2019-GCUF-058201,1st,9,,38.4,0,47.4,80,STA-507,3,2019-24
2019-GCUF-058202,1st,10,,39.2,0,49.2,80,STA-507,3,2019-24
2019-GCUF-058203,1st,12,,38.4,0,50.4,80,STA-507,3,2019-24
2019-GCUF-058205,1st,12,,32,0,44,80,STA-507,3,2019-24
2019-GCUF-058206,1st,9,,34.4,0,43.4,80,STA-507,3,2019-24
2019-GCUF-058208,1st,10,,41.6,0,51.6,80,STA-507,3,2019-24
2019-GCUF-058209,1st,5,,32.8,0,37.8,80,STA-507,3,2019-24
2019-GCUF-058210,1st,11,,40,0,51,80,STA-507,3,2019-24
2019-GCUF-058212,1st,11,,39.2,0,50.2,80,STA-507,3,2019-24
2019-GCUF-058213,1st,11,,29.6,0,40.6,80,STA-507,3,2019-24
2019-GCUF-069552,1st,7.5,,35.2,0,42.7,80,STA-507,3,2019-24
2019-GCUF-077411,1st,9,,35.2,0,44.2,80,STA-507,3,2019-24
2019-GCUF-058120,1st,8,,26.13,0,34.13,80,BCH-408,4,2019-24
2019-GCUF-058121,1st,8,,26.13,0,34.13,80,BCH-408,4,2019-24
2019-GCUF-058124,1st,8,,22.4,0,30.4,80,BCH-408,4,2019-24
2019-GCUF-058125,1st,8,,24.53,0,32.53,80,BCH-408,4,2019-24
2019-GCUF-058126,1st,8,,25.6,0,33.6,80,BCH-408,4,2019-24
2019-GCUF-058128,1st,8,,20.27,0,28.27,80,BCH-408,4,2019-24
2019-GCUF-058130,1st,8,,26.13,0,34.13,80,BCH-408,4,2019-24
2019-GCUF-058132,1st,8,,28.27,0,36.27,80,BCH-408,4,2019-24
2019-GCUF-058134,1st,8,,23.47,0,31.47,80,BCH-408,4,2019-24
2019-GCUF-058136,1st,8,,20.8,0,28.8,80,BCH-408,4,2019-24
2019-GCUF-058138,1st,8,,26.13,0,34.13,80,BCH-408,4,2019-24
2019-GCUF-058142,1st,8,,27.2,0,35.2,80,BCH-408,4,2019-24
2019-GCUF-058144,1st,8,,25.07,0,33.07,80,BCH-408,4,2019-24
2019-GCUF-058146,1st,8,,26.13,0,34.13,80,BCH-408,4,2019-24
2019-GCUF-058147,1st,8,,24.53,0,32.53,80,BCH-408,4,2019-24
2019-GCUF-058148,1st,8,,22.4,0,30.4,80,BCH-408,4,2019-24
2019-GCUF-058149,1st,8,,27.73,0,35.73,80,BCH-408,4,2019-24
2019-GCUF-058150,1st,8,,24.53,0,32.53,80,BCH-408,4,2019-24
2019-GCUF-058152,1st,8,,26.67,0,34.67,80,BCH-408,4,2019-24
2019-GCUF-058154,1st,8,,22.93,0,30.93,80,BCH-408,4,2019-24
2019-GCUF-058155,1st,8,,25.6,0,33.6,80,BCH-408,4,2019-24
2019-GCUF-058157,1st,8,,22.93,0,30.93,80,BCH-408,4,2019-24
2019-GCUF-058170,1st,8,,26.67,0,34.67,80,BCH-408,4,2019-24
2019-GCUF-058173,1st,8,,25.07,0,33.07,80,BCH-408,4,2019-24
2019-GCUF-058176,1st,8,,22.4,0,30.4,80,BCH-408,4,2019-24
2019-GCUF-058180,1st,8,,25.6,0,33.6,80,BCH-408,4,2019-24
2019-GCUF-058183,1st,8,,24.53,0,32.53,80,BCH-408,4,2019-24
2019-GCUF-058190,1st,8,,24.53,0,32.53,80,BCH-408,4,2019-24
2019-GCUF-058193,1st,8,,26.67,0,34.67,80,BCH-408,4,2019-24
2019-GCUF-058194,1st,8,,28.8,0,36.8,80,BCH-408,4,2019-24
2019-GCUF-058195,1st,8,,26.67,0,34.67,80,BCH-408,4,2019-24
2019-GCUF-058198,1st,8,,25.07,0,33.07,80,BCH-408,4,2019-24
2019-GCUF-058201,1st,8,,25.6,0,33.6,80,BCH-408,4,2019-24
2019-GCUF-058202,1st,8,,25.07,0,33.07,80,BCH-408,4,2019-24
2019-GCUF-058203,1st,8,,27.2,0,35.2,80,BCH-408,4,2019-24
2019-GCUF-058205,1st,8,,26.67,0,34.67,80,BCH-408,4,2019-24
2019-GCUF-058206,1st,8,,26.13,0,34.13,80,BCH-408,4,2019-24
2019-GCUF-058208,1st,8,,27.73,0,35.73,80,BCH-408,4,2019-24
2019-GCUF-058209,1st,8,,23.47,0,31.47,80,BCH-408,4,2019-24
2019-GCUF-058210,1st,8,,27.2,0,35.2,80,BCH-408,4,2019-24
2019-GCUF-058212,1st,8,,26.13,0,34.13,80,BCH-408,4,2019-24
2019-GCUF-058213,1st,8,,27.2,0,35.2,80,BCH-408,4,2019-24
2019-GCUF-069552,1st,8,,27.73,0,35.73,80,BCH-408,4,2019-24
2019-GCUF-077411,1st,8,,25.6,0,33.6,80,BCH-408,4,2019-24
2019-GCUF-058120,1st,8,,19.73,12.33,40.06,80,DPT-402,4,2019-24
2019-GCUF-058121,1st,8,,19.73,12.33,40.06,80,DPT-402,4,2019-24
2019-GCUF-058124,1st,8,,20.27,12.67,40.94,80,DPT-402,4,2019-24
2019-GCUF-058125,1st,8,,19.2,12,39.2,80,DPT-402,4,2019-24
2019-GCUF-058126,1st,8,,21.87,13.67,43.54,80,DPT-402,4,2019-24
2019-GCUF-058128,1st,8,,14.93,9.33,32.26,80,DPT-402,4,2019-24
2019-GCUF-058130,1st,8,,19.73,12.33,40.06,80,DPT-402,4,2019-24
2019-GCUF-058132,1st,8,,20.8,13,41.8,80,DPT-402,4,2019-24
2019-GCUF-058134,1st,8,,20.27,12.67,40.94,80,DPT-402,4,2019-24
2019-GCUF-058136,1st,8,,17.07,10.67,35.74,80,DPT-402,4,2019-24
2019-GCUF-058138,1st,8,,20.8,13,41.8,80,DPT-402,4,2019-24
2019-GCUF-058142,1st,8,,19.73,12.33,40.06,80,DPT-402,4,2019-24
2019-GCUF-058144,1st,8,,19.2,12,39.2,80,DPT-402,4,2019-24
2019-GCUF-058146,1st,8,,19.73,12.33,40.06,80,DPT-402,4,2019-24
2019-GCUF-058147,1st,8,,19.2,12,39.2,80,DPT-402,4,2019-24
2019-GCUF-058148,1st,8,,18.67,11.67,38.34,80,DPT-402,4,2019-24
2019-GCUF-058149,1st,8,,19.73,12.33,40.06,80,DPT-402,4,2019-24
2019-GCUF-058150,1st,8,,17.6,11,36.6,80,DPT-402,4,2019-24
2019-GCUF-058152,1st,8,,20.8,13,41.8,80,DPT-402,4,2019-24
2019-GCUF-058154,1st,8,,16,10,34,80,DPT-402,4,2019-24
2019-GCUF-058155,1st,8,,19.73,12.33,40.06,80,DPT-402,4,2019-24
2019-GCUF-058157,1st,8,,16.53,10.33,34.86,80,DPT-402,4,2019-24
2019-GCUF-058170,1st,8,,18.67,11.67,38.34,80,DPT-402,4,2019-24
2019-GCUF-058173,1st,8,,22.4,14,44.4,80,DPT-402,4,2019-24
2019-GCUF-058176,1st,8,,10.67,6.67,25.34,80,DPT-402,4,2019-24
2019-GCUF-058180,1st,8,,19.73,12.33,40.06,80,DPT-402,4,2019-24
2019-GCUF-058183,1st,8,,16.53,10.33,34.86,80,DPT-402,4,2019-24
2019-GCUF-058190,1st,8,,18.67,11.67,38.34,80,DPT-402,4,2019-24
2019-GCUF-058193,1st,8,,19.73,12.33,40.06,80,DPT-402,4,2019-24
2019-GCUF-058194,1st,8,,22.93,14.33,45.26,80,DPT-402,4,2019-24
2019-GCUF-058195,1st,8,,17.07,10.67,35.74,80,DPT-402,4,2019-24
2019-GCUF-058198,1st,8,,19.73,12.33,40.06,80,DPT-402,4,2019-24
2019-GCUF-058201,1st,8,,20.27,12.67,40.94,80,DPT-402,4,2019-24
2019-GCUF-058202,1st,8,,16,10,34,80,DPT-402,4,2019-24
2019-GCUF-058203,1st,8,,20.27,12.67,40.94,80,DPT-402,4,2019-24
2019-GCUF-058205,1st,8,,18.67,11.67,38.34,80,DPT-402,4,2019-24
2019-GCUF-058206,1st,8,,19.73,12.33,40.06,80,DPT-402,4,2019-24
2019-GCUF-058208,1st,8,,21.87,13.67,43.54,80,DPT-402,4,2019-24
2019-GCUF-058209,1st,8,,16,10,34,80,DPT-402,4,2019-24
2019-GCUF-058210,1st,8,,20.27,12.67,40.94,80,DPT-402,4,2019-24
2019-GCUF-058212,1st,8,,19.2,12,39.2,80,DPT-402,4,2019-24
2019-GCUF-058213,1st,8,,19.73,12.33,40.06,80,DPT-402,4,2019-24
2019-GCUF-069552,1st,8,,17.07,10.67,35.74,80,DPT-402,4,2019-24
2019-GCUF-077411,1st,8,,18.67,11.67,38.34,80,DPT-402,4,2019-24
2019-GCUF-058120,1st,8,,20.27,12.67,40.94,80,DPT-404,4,2019-24
2019-GCUF-058121,1st,8,,15.47,9.67,33.14,80,DPT-404,4,2019-24
2019-GCUF-058124,1st,8,,18.67,11.67,38.34,80,DPT-404,4,2019-24
2019-GCUF-058125,1st,8,,15.47,9.67,33.14,80,DPT-404,4,2019-24
2019-GCUF-058126,1st,8,,17.6,11,36.6,80,DPT-404,4,2019-24
2019-GCUF-058128,1st,8,,15.47,9.67,33.14,80,DPT-404,4,2019-24
2019-GCUF-058130,1st,8,,19.2,12,39.2,80,DPT-404,4,2019-24
2019-GCUF-058132,1st,8,,21.33,13.33,42.66,80,DPT-404,4,2019-24
2019-GCUF-058134,1st,8,,12.8,8,28.8,80,DPT-404,4,2019-24
2019-GCUF-058136,1st,8,,14.93,9.33,32.26,80,DPT-404,4,2019-24
2019-GCUF-058138,1st,8,,18.13,11.33,37.46,80,DPT-404,4,2019-24
2019-GCUF-058142,1st,8,,16,10,34,80,DPT-404,4,2019-24
2019-GCUF-058144,1st,8,,19.2,12,39.2,80,DPT-404,4,2019-24
2019-GCUF-058146,1st,8,,14.93,9.33,32.26,80,DPT-404,4,2019-24
2019-GCUF-058147,1st,8,,13.87,8.67,30.54,80,DPT-404,4,2019-24
2019-GCUF-058148,1st,8,,19.2,12,39.2,80,DPT-404,4,2019-24
2019-GCUF-058149,1st,8,,16.53,10.33,34.86,80,DPT-404,4,2019-24
2019-GCUF-058150,1st,8,,9.6,6,23.6,80,DPT-404,4,2019-24
2019-GCUF-058152,1st,8,,16.53,10.33,34.86,80,DPT-404,4,2019-24
2019-GCUF-058154,1st,8,,14.4,9,31.4,80,DPT-404,4,2019-24
2019-GCUF-058155,1st,8,,20.8,13,41.8,80,DPT-404,4,2019-24
2019-GCUF-058157,1st,8,,17.07,10.67,35.74,80,DPT-404,4,2019-24
2019-GCUF-058170,1st,8,,18.67,11.67,38.34,80,DPT-404,4,2019-24
2019-GCUF-058173,1st,8,,20.27,12.67,40.94,80,DPT-404,4,2019-24
2019-GCUF-058176,1st,8,,14.4,9,31.4,80,DPT-404,4,2019-24
2019-GCUF-058180,1st,8,,18.13,11.33,37.46,80,DPT-404,4,2019-24
2019-GCUF-058183,1st,8,,18.67,11.67,38.34,80,DPT-404,4,2019-24
2019-GCUF-058190,1st,8,,12.27,7.67,27.94,80,DPT-404,4,2019-24
2019-GCUF-058193,1st,8,,20.8,13,41.8,80,DPT-404,4,2019-24
2019-GCUF-058194,1st,8,,23.47,14.67,46.14,80,DPT-404,4,2019-24
2019-GCUF-058195,1st,8,,20.8,13,41.8,80,DPT-404,4,2019-24
2019-GCUF-058198,1st,8,,19.73,12.33,40.06,80,DPT-404,4,2019-24
2019-GCUF-058201,1st,8,,18.67,11.67,38.34,80,DPT-404,4,2019-24
2019-GCUF-058202,1st,8,,12.8,8,28.8,80,DPT-404,4,2019-24
2019-GCUF-058203,1st,8,,19.73,12.33,40.06,80,DPT-404,4,2019-24
2019-GCUF-058205,1st,8,,15.47,9.67,33.14,80,DPT-404,4,2019-24
2019-GCUF-058206,1st,8,,19.73,12.33,40.06,80,DPT-404,4,2019-24
2019-GCUF-058208,1st,8,,16.53,10.33,34.86,80,DPT-404,4,2019-24
2019-GCUF-058209,1st,8,,11.2,7,26.2,80,DPT-404,4,2019-24
2019-GCUF-058210,1st,8,,20.8,13,41.8,80,DPT-404,4,2019-24
2019-GCUF-058212,1st,8,,19.73,12.33,40.06,80,DPT-404,4,2019-24
2019-GCUF-058213,1st,8,,16.53,10.33,34.86,80,DPT-404,4,2019-24
2019-GCUF-069552,1st,8,,17.07,10.67,35.74,80,DPT-404,4,2019-24
2019-GCUF-077411,1st,8,,17.07,10.67,35.74,80,DPT-404,4,2019-24
2019-GCUF-058120,1st,9,,27.2,0,36.2,80,DPT-406,4,2019-24
2019-GCUF-058121,1st,9,,32,0,41,80,DPT-406,4,2019-24
2019-GCUF-058124,1st,9,,33.6,0,42.6,80,DPT-406,4,2019-24
2019-GCUF-058125,1st,9,,32.8,0,41.8,80,DPT-406,4,2019-24
2019-GCUF-058126,1st,9,,29.6,0,38.6,80,DPT-406,4,2019-24
2019-GCUF-058128,1st,10,,23.2,0,33.2,80,DPT-406,4,2019-24
2019-GCUF-058130,1st,9,,33.6,0,42.6,80,DPT-406,4,2019-24
2019-GCUF-058132,1st,9,,34.4,0,43.4,80,DPT-406,4,2019-24
2019-GCUF-058134,1st,11,,20,0,31,80,DPT-406,4,2019-24
2019-GCUF-058136,1st,9,,32,0,41,80,DPT-406,4,2019-24
2019-GCUF-058138,1st,9,,32,0,41,80,DPT-406,4,2019-24
2019-GCUF-058142,1st,10,,31.2,0,41.2,80,DPT-406,4,2019-24
2019-GCUF-058144,1st,10,,29.6,0,39.6,80,DPT-406,4,2019-24
2019-GCUF-058146,1st,10,,32,0,42,80,DPT-406,4,2019-24
2019-GCUF-058147,1st,10,,25.6,0,35.6,80,DPT-406,4,2019-24
2019-GCUF-058148,1st,9,,31.2,0,40.2,80,DPT-406,4,2019-24
2019-GCUF-058149,1st,10,,33.6,0,43.6,80,DPT-406,4,2019-24
2019-GCUF-058150,1st,11,,20,0,31,80,DPT-406,4,2019-24
2019-GCUF-058152,1st,10,,28.8,0,38.8,80,DPT-406,4,2019-24
2019-GCUF-058154,1st,10,,28,0,38,80,DPT-406,4,2019-24
2019-GCUF-058155,1st,10,,32.8,0,42.8,80,DPT-406,4,2019-24
2019-GCUF-058157,1st,10,,26.4,0,36.4,80,DPT-406,4,2019-24
2019-GCUF-058170,1st,11,,32.8,0,43.8,80,DPT-406,4,2019-24
2019-GCUF-058173,1st,10,,39.2,0,49.2,80,DPT-406,4,2019-24
2019-GCUF-058176,1st,10,,16,0,26,80,DPT-406,4,2019-24
2019-GCUF-058180,1st,10,,34.4,0,44.4,80,DPT-406,4,2019-24
2019-GCUF-058183,1st,10,,24.8,0,34.8,80,DPT-406,4,2019-24
2019-GCUF-058190,1st,11,,31.2,0,42.2,80,DPT-406,4,2019-24
2019-GCUF-058193,1st,11,,24.8,0,35.8,80,DPT-406,4,2019-24
2019-GCUF-058194,1st,10,,39.2,0,49.2,80,DPT-406,4,2019-24
2019-GCUF-058195,1st,10,,30.4,0,40.4,80,DPT-406,4,2019-24
2019-GCUF-058198,1st,11,,30.4,0,41.4,80,DPT-406,4,2019-24
2019-GCUF-058201,1st,11,,29.6,0,40.6,80,DPT-406,4,2019-24
2019-GCUF-058202,1st,11,,24.8,0,35.8,80,DPT-406,4,2019-24
2019-GCUF-058203,1st,11,,32,0,43,80,DPT-406,4,2019-24
